GeneID uniprot
10960 Q12907
50808 Q9UIJ7
6722 P11831
55147 Q86U06
441525 Q5MJ08
84107 Q8N9L1
23521 P40429
147920 Q6UWQ7
161725 Q8TE49
83544 Q4LDG9
5898 P11233
79642 Q5FYB0
4904 P67809
9757 Q9UMN6
317772 Q8IUE6
203054 Q3MIX3
1400 Q14194
22977 O95154
3737 P16389
57466 O95104
401612 Q5H9E4
7329 P63279
55729 Q6VMQ6
312 P27216
55175 Q9NVR0
105373297 P60507
4898 O43847
168433 Q8WVZ7
7325 Q96LR5
2005 P28324
6602 Q96GM5
9749 O75167
5099 O60245
3204 P31268
1053 Q15744
64881 Q8N6Y1
11311 Q9NRW7
2848 O00155
158800 Q8NHV9
4319 P09238
83886 Q9BQR3
132160 Q96MI6
729025 A6NIM6
1571 P05181
84056 Q9BW62
6373 O14625
64112 Q96BY2
6546 P32418
390882 Q8NG99
1594 O15528
9482 Q9UNK0
3484 P08833
84460 Q5H9K5
54820 Q9NXR1
10574 Q99832
55205 Q9HCE3
140686 Q8IUB2
441518 Q17RB0
92979 Q86YJ5
23218 Q6ZNJ1
55031 Q96K76
4884 Q15818
286319 Q2TAM9
56255 Q9H1E5
11036 Q9UNN4
23660 Q9Y2L8
390245 B2RXH2
51193 Q9UID6
11340 Q96B26
342574 Q7Z3Y8
7556 P21506
55615 P85299
57396 Q9HAZ1
219968 A6NL26
7780 Q9BRI3
54578 P19224
5827 Q9NR77
29896 Q13595
387836 Q6UVW9
8714 O15438
4172 P25205
653489 A6NKT7
9623 O95988
55128 Q6AZZ1
130 P28332
494143 Q8WUX2
55207 Q9NVJ2
80133 Q5TGP6
860 Q13950
338376 Q86WN2
170506 Q9H2U1
54471 Q9NQG6
54887 Q6BDS2
27131 Q9Y5X3
375449 O15021
440689 Q5QNW6
5968 P48304
64399 Q96QV1
581 Q07812
25903 Q68BL8
80213 Q9BRN9
7376 P55055
25819 Q9UK39
5175 P16284
9118 Q16352
220 P47895
79724 Q9H5H4
286530 Q86VZ1
11232 Q9UHN1
4629 P35749
2130 Q01844
11027 Q8N149
84629 O15417
23204 Q15041
147699 Q8N819
114883 Q96SU4
120935 Q502W7
114786 Q5GH76
84925 Q96SL1
219738 Q96D05
109 O60266
645432 A6NEK1
81050 Q9NZP5
79839 Q68D86
203 P00568
116285 Q08AH1
3105 P01891
286 P16157
54557 Q96EQ0
55617 Q9H6P5
147199 Q8TD33
10879 P02814
727857 Q7RTU4
26030 A1L390
51029 Q9BSY9
80135 Q9H9Y2
147808 Q8NCA9
4982 O00300
84085 Q8TB52
27079 Q8IZ73
51555 Q8IYB4
23551 Q96D21
114827 B1AJZ9
136332 Q96M69
57834 Q9HBI6
441425 Q5VUR7
1238 O00590
1260 Q16280
51646 P62699
8760 O95674
3831 Q07866
1444 Q14406
65078 Q9BZR6
143471 Q8TAA3
1592 O43174
401067 P0C7M6
54532 Q70EK8
4938 P00973
23555 O95858
1577 P20815
122416 Q96BM1
8553 O14503
353134 Q5T752
6480 P15907
23046 O75037
27229 Q9UGJ1
5212 Q6UXI7
122706 A5LHX3
8736 P52179
6751 P30872
5536 P53041
51450 Q99811
4103 P43358
221458 Q6ZMV9
7803 Q93096
6623 O76070
54625 Q460N5
4430 O43795
79149 Q9BUG6
3419 P50213
353323 P59991
125061 Q63HM1
80254 Q96MT8
55194 Q9NVM1
23729 A0A0B4J2A0
55283 Q8TDD5
8985 O60568
84872 Q96K80
83856 Q9BXM9
23345 Q8NF91
2068 P18074
3037 Q92819
9040 P61081
84271 Q9BY77
1232 P51677
145781 H8Y6P7
60437 Q8IXH8
9114 P61421
57115 Q96LB8
2040 P27105
1366 O95471
83657 Q8TF09
342357 Q63HK3
3631 Q96PE3
2051 O15197
7079 Q99727
203259 Q8IW50
6355 P80075
1727 P00387
10023 Q92837
8527 Q16760
115827 Q96E17
8622 O95263
9175 O43283
1733 P49895
23404 Q13868
100529261 P49356
91074 Q9BXX3
1659 Q14562
27063 Q15327
6909 Q13207
9024 Q8IWQ3
22873 Q86YF9
1747 O60479
79649 Q8IWC1
5314 P08F94
63916 Q96JJ3
7678 Q15973
653240 Q9BYQ6
60506 Q9GZU5
196 P35869
335 P02647
93978 Q6EIG7
56994 Q8WUD6
30844 Q9H223
84249 Q9BQI7
55558 P51805
8601 O76081
57139 Q3MIN7
375790 O00468
158326 Q5H8C1
2737 P10071
3075 P08603
54760 Q6UW60
1258 Q14028
253582 Q5VVB8
25925 Q96K83
6285 P04271
6000 P49802
256646 Q86Y26
9989 Q8TF05
10332 Q9H2X3
285282 Q5HYI8
6363 Q99731
152006 Q9H0F5
2569 P24046
4211 O00470
7025 P10589
84905 Q9BYN7
145226 Q96NR8
100653049 O76011
6336 Q9Y5Y9
54677 Q9UKG9
26036 Q9Y4E5
23762 Q969R2
54212 Q9NSN8
440023 Q6L8G9
9514 Q99999
6674 Q07617
267 Q9UKV5
10420 Q96S53
128272 Q8IW93
10798 Q13606
54165 Q96GG9
84196 Q86UV5
2564 P78334
92822 Q8N554
55859 Q9HBH7
23051 Q9H4I2
3769 O60928
55300 G5E9Z4
8452 Q13618
4363 P33527
127707 Q5VTJ3
51773 Q96T23
56107 Q9Y5G4
390442 Q8NGC9
169026 Q8IWU4
166824 Q6ZTQ3
23251 Q9UPX6
100287441 D6RJB6
6535 P48029
27166 Q9Y255
5241 P06401
7029 Q14188
84552 Q9BYG4
643246 A6NCE7
3799 P33176
100287399 H3BUK9
6334 Q9UQD0
57084 Q9P2U8
3624 P08476
3568 Q01344
100505573 P0DMQ5
55611 Q96FW1
283807 Q6P050
56606 Q9NRM0
730005 B5MCN3
163050 Q8TBZ8
10311 O14972
64848 Q9H6S0
9353 O94813
119764 Q8NGF9
7311 P62987
57515 Q9NRX5
353140 Q5TA81
5592 Q13976
283209 Q6PCE3
246175 Q96LI5
2152 P13726
10212 O00148
9447 O14862
138804 Q8NGS5
203611 Q9Y6F7
11031 Q13636
10738 O75679
25804 Q9Y4Z0
5891 Q9UQ07
494551 P0C1S8
1902 Q92633
431707 Q68G74
80329 Q9BZM6
257194 Q7Z3B1
200879 Q8WWY8
23162 Q9UPT6
342538 Q9H009
9685 Q14677
8999 Q92772
1175 P53680
2169 P12104
246721 Q9GZM3
8534 O43916
80222 Q9BW92
64411 Q8WWN8
11043 Q9UJV3
85315 Q8TEZ7
9016 O95258
8435 O75908
7408 P50552
5100 O95206
3698 P19823
392862 A4D2P6
11128 O14802
857 Q03135
147011 Q8NCQ7
23505 Q92545
25942 Q96ST3
388585 Q5TA89
93664 Q86UW7
100287404 D6RCP7
3821 P26715
1299 Q14050
6509 P43007
10548 O15321
4803 P01138
8507 O14682
5936 Q9BWF3
124 P07327
116844 P02750
55614 Q96L93
29767 Q9NZR1
1996 P26378
405754 P60508
100289187 P0DP42
22858 Q9UPZ9
1936 P29692
64147 Q9HAQ2
3305 P34931
124872 Q8NHY0
374383 Q68D85
2550 Q9UBS5
113730 Q96G42
10014 Q9UQL6
23617 Q96PF2
400720 Q68DY9
8529 P78329
5695 Q99436
132724 Q86T26
7286 Q9NNX1
6502 Q13309
7851 Q13021
283629 Q6SA08
139067 Q5MJ09
80313 Q9C0I9
286514 Q96M61
6586 O75094
11014 P33947
9371 O15066
6017 P12271
51218 Q86SX6
43849 Q9UKR0
55930 Q9NQX4
9641 Q14164
7088 Q04724
254887 Q8IYP9
92799 Q8TBC3
11231 Q9UGP8
2992 P46976
29909 O14626
11218 Q9UHI6
57643 Q9P217
92597 Q7L9L4
11330 Q99895
51719 Q9Y376
116238 Q96CP7
63929 Q9NQH7
196264 Q6UWV2
84912 Q969S0
28978 Q9Y6G1
84680 Q96QU6
4152 Q9UIS9
81285 Q9H255
7716 Q14119
6641 Q13884
10528 O00567
9479 Q9UQF2
653598 A0A0B4J2A2
9855 O94887
774 Q00975
1349 P24311
468 P18848
89882 Q96J77
8621 Q14004
9828 Q96PE2
222865 Q8N3G9
4148 O15232
6093 Q13464
80228 Q96SN7
10450 Q9UNP9
92949 Q8N6G6
9567 O00178
9941 Q9Y2C4
2914 Q14833
57502 Q8N0W4
6571 Q05940
139716 Q8WWW8
220164 Q6PKX4
10232 Q13421
90317 Q08AN1
3118 P01906
2658 Q9UK05
729627 A6NEV1
8448 Q14183
55958 Q9P2J3
266977 Q5T601
1025 P50750
3662 Q15306
401993 Q6IEZ7
3418 P48735
118429 P58335
115703 O14559
3960 P56470
85012 Q969E4
161198 Q86T13
5685 P25789
22885 O94929
5105 P35558
11154 Q9Y587
55112 Q8WVS4
4864 O15118
23315 Q9Y2E8
529 P36543
841 Q14790
3229 P31276
83875 Q9BYV7
9388 Q9Y5X9
6307 Q15800
390061 Q8NH59
57477 Q9ULL8
728780 A6NHY2
92714 Q8N5I2
113026 Q8N3E9
114990 Q6EMK4
55089 Q969I6
25769 Q9UI40
64582 Q8IZ08
93587 Q8TBZ6
116988 Q96P47
131566 Q96PD2
11253 Q9UKM7
3306 P54652
55170 Q96LA8
26595 Q96RD0
1434 P55060
164395 Q3SXZ7
759 P00915
53944 Q9HCP0
84665 Q86TC9
7366 P54855
391211 Q5TZ20
128486 Q8N6M3
11085 Q9UKF2
10316 Q9HB89
2173 O15540
2825 P46091
824 P17655
280658 Q7RTT5
722 P04003
5775 P29074
1058 P49450
57121 Q9H1C0
728689 B5ME19
22936 O00472
6546 P32418
9623 O95988
402778 A6NMD0
55859 Q9HBH7
55247 Q8TAT5
22879 Q7L1V2
7455 Q9Y493
29956 Q96G23
84620 Q96JF0
84872 Q96K80
1466 Q16527
5547 P42785
64863 Q8N3J2
51421 Q9Y2J4
145226 Q96NR8
843 Q92851
7781 Q99726
79087 Q9BV10
10479 Q92581
7106 O14817
55197 Q96P16
5105 P35558
401720 A6NMB9
57558 Q9P2H5
4593 O15146
93145 O95897
285641 Q495N2
338398 P59551
4940 Q9Y6K5
4915 Q16620
84101 Q9H0E7
11010 P48060
140462 Q96DX5
729238 Q8IWL1
348110 Q7Z6K5
1845 P51452
1001 P22223
8853 O43150
554 P30518
51321 Q86W34
2706 P29033
53833 Q6UXL0
79054 Q7Z2W7
3101 P52790
712 P02745
1656 P26196
222967 P0C881
84134 Q969M1
758 O15442
51806 Q9NZT1
257202 P59796
151647 Q96LR4
79585 P57737
23233 Q9Y2D4
171392 Q8TD23
126374 A6NIX2
152100 Q7Z7K0
339745 Q6IQ16
128077 Q8IVB5
347731 Q86VH5
23598 Q9HBE1
728369 Q0WX57
441873 A6NGN4
221504 Q96C00
55971 Q9UHR4
301 P04083
89822 Q96T54
1874 Q16254
9689 Q7L1Q6
29920 Q96C36
55636 Q9P2D1
5608 P52564
29990 Q9UKJ0
26287 Q9GZV1
84465 A6BM72
9262 O94768
392390 Q8NGR2
399888 Q6P0A1
114798 Q96PX8
26030 A1L390
84467 Q75N90
64856 Q6PCB0
54039 P57721
4038 O75096
8797 O00220
3595 Q99665
118429 P58335
4430 O43795
3675 P26006
6009 Q15382
8444 O43781
9903 Q9UJP4
7155 Q02880
1675 P00746
10647 O95969
79856 Q96L94
3090 Q14526
81832 Q8TDF5
100533181 A0A087WZ82
285346 Q6ZMS4
8288 P11678
101060200 A8MT65
51257 Q9P0N8
63950 Q96SC8
8895 O75131
84727 Q99619
11280 Q9UI33
7058 P35442
10942 Q9Y6M0
5459 Q15319
7767 Q9NZL3
54829 Q9BXN1
259239 Q8NEX6
4601 P50539
3355 P30939
3454 P17181
163071 Q8NC26
6295 P10523
390110 Q4AC99
7541 O43829
256435 Q8NDV1
50509 P25940
8898 Q13614
3303 P0DMV8
25840 Q9H8H3
1678 O60220
10100 O60636
11228 Q8NHQ8
51085 Q9NP71
4026 Q93052
3890 Q9NSB2
284427 Q8N5S1
9451 Q9NZJ5
55295 Q53HC5
25825 Q9Y5Z0
2980 Q02747
196410 Q6UX53
414325 P81534
79369 Q9C0J1
39 Q9BWD1
285848 Q8N8W4
91010 Q8IVF7
414332 Q6JVE6
375287 Q6ZSC3
994 P30305
90338 Q9HCG1
541466 Q5HYN5
388364 Q6UXZ0
23370 Q6ZSZ5
442319 A8MUV8
8747 Q9UKJ8
10263 O75956
1601 P98082
3167 A2RU54
2275 Q13643
1565 P10635
51338 Q96JQ5
151242 Q8WVI7
196541 Q5VZV1
25977 Q8NC96
90673 Q9H7J1
5786 P18433
284312 Q8NBB4
153090 Q5VWQ8
25893 Q8NG06
283471 Q86WS5
55531 Q8N336
5058 Q13153
23508 Q92623
5217 P35080
9416 Q9BUQ8
5481 Q08752
56919 Q9H6R0
55144 Q7L1W4
5445 Q15165
80235 Q86VD9
3430 P80217
79699 Q9C0D3
666 Q9UMX3
114793 Q96PY5
131177 Q96BQ1
23240 A2VDJ0
4336 Q13875
345456 P60673
100288966 Q86YR6
1824 Q02487
4481 P21757
9278 O15209
246181 Q8NHP1
5692 P28070
90333 Q5VIY5
90987 Q9BRH9
6274 P33764
730005 B5MCN3
6434 P62995
55111 Q9NW61
283638 Q9Y4F5
143187 Q96AJ9
203190 Q8N145
58503 Q99935
348938 Q0D2K0
5142 Q07343
57553 Q7RTP6
122740 Q8NGD5
166929 Q8NHU3
221061 Q5VUB5
22808 O14807
255877 Q8N143
54989 Q6IQ21
7738 Q99676
26207 Q9UKF7
3664 O14896
286365 Q8NGV5
2672 Q99684
56949 Q9HCS7
51647 Q9Y3D0
117289 Q8N103
100287144 C9JJH3
1459 P19784
23365 Q9NZN5
70 P68032
6695 Q08629
64750 Q9HAU4
55693 Q6B0I6
3603 Q14005
80790 Q8IY22
7107 O60478
23327 Q96PU5
4660 O60237
84681 Q9BX68
57657 Q9P1Z3
2012 P54849
3958 P17931
611 P03999
6550 P48764
51270 Q5H9I0
5457 Q01851
253650 Q8IVF6
26285 P56750
84830 Q96IZ2
254187 Q3SY00
730291 P0CB33
54554 Q86VZ2
8165 Q92667
81491 Q9BZJ6
6653 Q92673
4599 P20591
5912 P61225
246721 Q9GZM3
405754 P60508
81691 Q96IC2
5606 P46734
11086 Q9UKF5
55599 Q96LT9
165324 P68543
79932 Q8IZA0
1750 P56179
954 Q9Y5L3
83795 Q96T55
1378 P17927
162540 Q8IUH8
114876 Q9BXW6
8840 O95388
54886 Q8TBJ4
9156 Q9UQ84
6503 Q13239
4882 P20594
57688 Q9HCJ5
4326 Q9ULZ9
6522 P04920
26239 O14633
10611 Q96HC4
56181 Q9H019
8406 P78539
51294 Q9NPG4
55841 Q9ULE0
148103 Q96NL3
10490 Q9UEU0
10062 Q13133
3299 Q9ULV5
8777 O75970
5739 P43119
402415 Q6PP77
400954 Q6ZMW3
51778 Q9NPC6
23067 Q9UPS6
344657 A6NIV6
386617 Q6ZWB6
55304 Q9NUV7
113174 Q96ER3
51512 Q9NYZ3
5570 Q9C010
10325 Q5VZM2
55187 Q5THJ4
8558 Q15131
127665 Q5T619
140597 Q9H3H9
127845 Q6ZVE7
201626 Q6L8Q7
10922 Q14296
83959 Q8NBS3
64110 Q9HAY2
7704 Q05516
8838 O95389
22919 Q15691
1404 P10915
81448 Q8NGY2
84658 Q9BY15
126755 Q5VT99
23101 Q86YR7
1903 Q99500
468 P18848
9522 O15126
1674 P17661
3818 P03952
2259 Q92915
112464 Q969G5
284086 Q86SG6
348654 Q17RS7
3013 P20671
206338 Q6Q4G3
2947 P21266
27159 Q9BZP6
6813 Q15833
9641 Q14164
149095 Q5T197
1306 P39059
3790 Q9BQ31
9022 O95833
1382 P29373
1299 Q14050
5979 P07949
441478 Q7Z6K4
23647 P53365
4534 Q13496
11215 Q9UKA4
50856 Q9UMR7
83446 Q6NSX1
5260 Q16816
8786 O94810
9955 Q9Y663
22806 Q9UKT9
4864 O15118
463 Q15911
11320 Q9UM21
55065 Q9NWF4
339318 Q2M3W8
10336 Q3KNV8
10239 P59780
130916 Q7Z6M4
26034 Q8WWN9
1008 Q9Y6N8
29902 Q8WUB2
284656 Q5JZY3
5676 Q13046
340204 A2RUU4
765 P23280
11262 Q13342
317649 Q8N5X7
91074 Q9BXX3
100506564 P0DJG4
7031 P04155
7586 P17029
83937 Q9H2L5
7097 O60603
26150 Q9H4K1
10538 Q16520
4363 P33527
3155 P35914
100288142 P0DPF2
389136 A8MV65
27329 Q9Y5C1
25830 Q9BR01
8073 Q12974
8869 Q9UNP4
169792 Q8NEA6
10203 Q16602
284467 Q7Z5A8
79033 O43414
4277 Q29980
116236 Q6UXT9
165186 Q6ZUX3
50859 Q9BQ16
56112 Q9Y5H0
2512 P02792
57713 Q5VUG0
57731 Q9H254
340024 Q695T7
94039 Q8IZC7
23070 Q8N1G2
6876 Q01995
7137 P19429
2620 O43903
399 Q15669
23768 O43155
3672 P56199
143502 Q8NH67
257629 Q8N8V4
10781 Q14584
9463 Q9NRD5
10655 Q9Y5R5
10959 Q15363
4584 Q02505
7874 Q93009
7317 P22314
100507607 F8W1W9
79230 Q8N988
1290 P05997
481 P05026
65267 Q9BYP7
50937 Q4KMG0
10603 O14492
54659 P35503
51053 O75496
785 O00305
100532736 P41271
6092 Q9HCK4
165631 Q460N3
8874 Q14155
23085 Q8IUD2
23630 Q9UJ90
85439 Q8WXE9
56893 Q9NRR5
9488 Q92521
6291 P35542
3308 P34932
9162 O75912
84661 Q9C005
347252 Q8WX77
1303 Q99715
2296 Q12948
6445 Q13326
23102 Q9UPU7
201627 Q8IWF6
27288 O75526
4237 P55001
23410 Q9NTG7
8289 O14497
9525 O75351
28514 O00548
54682 Q9H8J5
3614 P20839
10500 Q9H3T2
9033 Q9P0L9
5593 Q13237
390162 Q8NGP3
55515 Q96FT7
222967 B2RC85
5205 O43520
26048 O60304
5184 P12955
503497 Q5J8X5
9496 P57082
8908 O15488
340895 Q5VYJ5
91662 P59046
445815 Q9Y2D5
23322 Q68CZ1
10321 P54108
155185 Q400G9
8989 O75762
259294 P59542
9968 Q93074
22913 Q9UKM9
6566 P53985
22995 O94986
91975 Q96RE9
51087 Q9Y2T7
6811 Q13190
83895 Q9BYS1
8748 O43506
2890 P42261
22885 O94929
51195 Q9UHV5
6196 Q15349
221035 Q6NUK4
64064 Q9BYC2
100287441 D6RJB6
403239 Q8NH04
202151 Q86VV4
9520 P55786
327657 Q86WD7
4312 P03956
55249 Q9H869
8850 Q92831
10629 Q9Y6J9
8844 Q8IVT5
23542 Q13387
51348 Q9NZS2
146894 Q6UXG3
5364 O43157
4820 P30414
8038 O43184
51144 Q53GQ0
55964 Q9UH03
143903 Q6UX15
286075 Q96C28
25862 Q70CQ1
146822 Q96T59
84651 P58062
55190 Q96G61
56829 Q7Z2W4
5152 O76083
10212 O00148
84258 Q9BQG1
7135 P19237
7126 Q13829
401663 Q8NH63
8663 Q99613
51725 Q9UH90
1585 P19099
4747 P07196
5906 P62834
5099 O60245
22955 Q96GD3
10951 P83916
140469 Q8WXR4
26333 O14581
431704 Q2M5E4
53832 Q9UHF4
57574 Q9P2E8
441519 Q8NHU0
51340 Q9BZJ0
7867 Q16644
148738 Q6ZVN8
51225 Q9P2A4
100134938 E5RIL1
84978 Q7Z6J6
170062 Q8NA70
11122 O14522
5521 Q00005
57093 P0CI25
6722 P11831
220869 Q5RIA9
55558 P51805
6751 P30872
80115 Q6UXY1
83742 Q9BSK0
374655 Q8N1W2
56656 Q9NQN1
100191040 B7Z1M9
59339 Q9HB19
347475 A6NGH7
23382 Q96HN2
22876 Q9Y2H2
257044 Q5SY80
169270 Q8TC21
7423 P49765
53842 Q8N7P3
58488 Q9UKL6
7473 P56703
3912 P07942
2626 P43694
337975 Q3LI63
10965 P49753
130557 Q8N8E2
55285 Q96IZ5
9194 O60669
80853 Q6ZMT4
9103 P31995
6424 Q6FHJ7
645402 A6NCW7
5518 P30153
219431 Q8NH73
114794 Q5R3F8
154 P07550
171019 Q8TE59
2710 P32189
24148 O94906
1357 P15085
89777 Q96P63
1836 P50443
2642 P47871
2885 P62993
90019 Q8NBV8
84969 Q96NM4
388695 Q96S90
51547 Q9NRC8
3131 Q16534
5636 O60256
162699 Q8NG57
65998 C9JLR9
79898 Q6PF04
149951 Q86VX2
6572 Q16572
2258 Q92913
10216 Q92954
57162 Q96FA3
1311 P49747
9275 Q9BQE9
286133 Q6ZMJ2
9211 O95970
9172 P54296
3643 P06213
30845 Q9NZN3
11184 Q92918
148113 Q8IUL8
102723680 P0DMV1
24141 Q9UJQ1
28964 Q9Y2X7
51458 Q9UBD6
2799 P15586
56937 Q969W9
10816 P49223
54849 Q6ZN54
26071 Q9BWD3
55647 Q9NX57
54946 Q96GZ6
729747 C9JN71
4355 Q14168
10197 P61289
8428 Q9Y6E0
347516 Q6ZPD8
54769 Q96HU8
391002 Q5VWM4
57520 Q9P2P5
25921 Q9C0B5
55112 Q8WVS4
283349 Q86WH2
23143 Q9Y2L9
256148 Q8NGB4
57761 Q96RU7
6509 P43007
57573 Q9BX82
343069 O60812
4109 P43363
390152 Q8N146
222696 Q3MJ62
2651 Q8N0V5
23586 O95786
9470 O60573
1716 Q16854
10314 O43813
10343 Q9NTG1
3363 P34969
56341 Q9NR22
134549 Q2M3G4
3234 P13378
10752 O00533
4771 P35240
1875 Q15329
3275 P55345
79933 Q9H987
4089 Q13485
51279 Q9NZP8
26212 P58173
7718 P49910
79442 Q9BYS8
3098 P19367
146183 Q7RTW8
340146 Q5M8T2
2037 O43491
10468 P19883
291 P12235
79924 Q7Z4H4
257194 Q7Z3B1
846 P41180
7170 P06753
5592 Q13976
4501 P80297
643 P32302
83604 Q9BQJ4
133396 Q8NI17
5156 P16234
11142 Q9Y2B9
196463 Q8NHP8
6450 P55822
23259 O94830
10548 O15321
1519 P43234
84630 Q5TCY1
6573 P41440
11006 Q8NHJ6
201255 Q96CN5
7164 Q16890
10769 Q9NYY3
10859 Q8NHL6
51063 Q9HA72
5218 O94921
100 P00813
221833 Q8IXZ3
84888 Q8TCT8
161514 Q8IYX1
9514 Q99999
55879 Q9UN88
55222 Q8TCA0
2171 Q01469
219429 Q6IEV9
57409 A9UHW6
5971 Q01201
768 Q16790
162962 Q6ZNA1
8809 Q13478
11311 Q9NRW7
9578 Q9Y5S2
4128 P21397
6543 Q9UPR5
441518 Q17RB0
1620 O60477
410 P15289
406 O00327
83544 Q4LDG9
440193 Q9P219
22917 P60852
389730 Q5VVP1
84734 Q9BTA0
1232 P51677
100288332 E9PKD4
4680 P40199
340252 Q8NEM1
1901 P21453
5992 Q33E94
10782 Q96GC6
151 P18089
7100 O60602
63917 Q8NCW6
7639 Q03923
23090 Q2M1K9
4440 O43347
6801 O43815
1559 P11712
2241 P16591
6510 Q15758
14 Q13685
10753 O14815
10324 O60662
60677 Q96J87
10090 Q9Y2C2
55681 Q6P3W7
285190 Q7Z3J3
340745 A6NDA9
6564 P46059
2044 P54756
10344 Q9Y258
171024 Q9UMS6
57512 Q5T848
359 P41181
143684 Q5HYJ3
11031 Q13636
159963 Q1EHB4
2913 Q14832
1579 Q02928
3684 P11215
221302 Q96AP4
1363 P16870
389015 Q6AI14
3222 Q00444
84717 Q7Z4V5
8302 O43908
256051 Q6P9A3
2798 P30968
10295 O14874
10369 Q9Y698
55132 Q659C4
5361 Q9UIW2
26960 Q8NFP9
388951 Q8N831
1826 O60469
79679 Q7Z7D3
10814 Q6PUV4
84307 Q8NF99
285676 Q8N9F8
112703 Q6IPT2
6706 Q9BYE4
5026 Q93086
57633 Q6UXK5
7252 P01222
255349 Q6ICI0
1421 P07320
343173 Q8NH03
79961 Q9H6A0
6483 Q16842
4685 O15394
55315 Q9BZD2
634 P13688
140876 Q96MK2
2288 Q02790
945 P20138
3189 P31942
133418 Q6PCB8
64857 Q9H7P9
8904 Q99829
51106 Q8WVM0
90050 Q8N9Y4
81626 Q9BZQ2
253980 Q8WZ19
767 P35219
643311 P0C2W7
146395 Q6UXU4
337974 Q3SYF9
9053 Q14244
3440 P01563
1 P04217
64174 Q9H4A9
10216 Q92954
29842 Q9NZI6
51306 Q9NYF5
10605 Q9H074
11061 O75829
57110 Q9HDD0
5307 P78337
6373 O14625
1911 P78364
7068 P10828
9898 Q14157
284716 Q8IXN7
346525 Q8NGT7
150160 Q96SF2
139735 A6NM28
1089 O75871
390999 O95522
2887 Q13322
286436 P0C1H6
90407 Q96HV5
57593 Q9BQW3
93035 Q86WI1
54931 Q7L0Y3
1303 Q99715
5885 O60216
4089 Q13485
23161 Q9Y5W8
285231 Q6X9E4
51304 Q9NYG2
79258 Q495T6
221938 Q8IY49
230 P09972
8435 O75908
401551 Q5JTN6
140901 Q8TDR2
22877 Q9HAP2
27075 O95857
391723 A6NFD8
55217 Q9NVH6
401667 Q8NGJ7
8178 P55199
10434 O75608
55009 Q9BVV8
9708 Q9Y5G5
1854 P33316
55723 Q9NVP2
4015 P28300
84807 Q8NI38
1953 O75095
65981 Q6IMN6
7851 Q13021
10590 O76038
27122 Q9UBP4
1793 Q14185
2765 Q99445
50814 Q15738
23197 Q96CS3
1522 Q9UBR2
284352 O75864
763 P35218
57495 Q9ULI1
5937 P29558
100302736 Q9Y3B3
100288966 Q86YR6
57135 Q86SG3
4190 P40925
7629 P36508
4781 O00712
79685 Q9HAJ7
389 P08134
116113 Q8IVH2
1846 Q13115
2300 Q12952
440295 A6NEM1
7572 P17028
5726 P59533
5468 P37231
120103 Q6YBV0
64211 Q9H2C1
175 P20933
3263 P02790
5364 O43157
55634 Q5JUW0
1417 P26998
9750 Q9Y4F9
22928 Q99611
340665 Q6V0L0
79734 Q8N5Z5
9113 O95835
6950 P17987
9367 P51151
2515 Q99965
284306 Q8IVP9
23015 A7E2F4
3838 P52292
653269 P0CG38
152831 Q86Z14
9958 Q9Y4E8
6612 P55854
6689 Q01892
3024 Q02539
3750 Q9NSA2
1384 P43155
81876 Q9H0U4
100505591 A6NJW4
51043 O15156
11138 O95759
5378 P54277
1583 P05108
9138 Q92888
23764 Q9ULX9
128209 Q5JT82
9253 Q9Y6R0
149628 Q6K0P9
23654 O15031
23270 Q9UJ04
778 O60840
5027 Q99572
8408 O75385
8543 P61968
2139 O00167
402415 Q6PP77
10983 Q14094
201798 Q8IY51
1284 P08572
219983 Q8NGJ1
116448 Q8TAK6
6846 Q9UBD3
57684 Q9HCK0
338821 G3V0H7
121599 Q8N5J4
158724 Q5JRC9
6677 P38567
64400 Q9H8T0
9203 Q14202
6733 P78362
9976 Q92478
9159 Q16549
10890 P61026
10320 Q13422
9462 Q9UJF2
55076 Q9NWC5
3428 Q16666
9275 Q9BQE9
1326 P41279
158983 Q7Z2G1
5653 Q92876
50801 Q9NYG8
29102 Q9NRR4
79589 Q8TEB7
100271849 Q02080
80164 Q9H6K5
29887 Q9Y5X0
131118 Q96DA6
57688 Q9HCJ5
11338 P26368
203522 Q5JSJ4
6364 P78556
2578 Q13070
3433 P09913
25797 Q16769
50515 Q9NPF2
22834 Q9Y2D9
9172 P54296
7051 P22735
26291 Q9NSA1
10067 O14828
255725 Q96RD2
7879 P51149
442425 Q5VYV0
286046 Q5GH73
55832 Q86VP6
23493 Q9UBP5
10267 O60894
5375 P02689
3758 P48048
284406 Q8N141
54836 Q5W0U4
124411 Q7Z2F6
647042 A6NI86
9119 O95678
4048 P09960
84376 Q86VS8
463 Q15911
1665 O43143
5354 P60201
54502 A0AV96
9855 O94887
80725 Q9C0H9
2778 Q5JWF2
8771 O95407
2583 Q00973
2705 P08034
2886 Q14451
147658 Q76KX8
23547 P59901
871 P50454
129642 Q6ZWT7
4758 Q99519
6578 Q92959
4326 Q9ULZ9
8867 O43426
23784 Q6S545
151313 Q6P2I3
4038 O75096
54951 Q9NX08
347404 Q6ZV70
83896 Q9BYR8
55843 Q53QZ3
29765 Q9NZQ9
9937 Q6PJP8
1173 Q96CW1
93432 Q2M2H8
84722 Q6PGN9
5803 P23471
552891 A0A024R161
645369 A6NKL6
1641 O43602
9211 O95970
3094 P49773
